,tract,serial_number,repeat_index,age,sex,individual_income
27886,301,2011000832512,0,0-17,F,<=0
27887,301,2011000832512,1,0-17,F,<=0
27888,302,2011000832512,0,0-17,F,<=0
27889,302,2011000832512,1,0-17,F,<=0
27890,401,2011000832512,0,0-17,F,<=0
27891,402,2011000832512,0,0-17,F,<=0
27892,500,2011000832512,0,0-17,F,<=0
27893,500,2011000832512,1,0-17,F,<=0
27894,700,2011000832512,0,0-17,F,<=0
27895,700,2011000832512,1,0-17,F,<=0
27896,800,2011000832512,0,0-17,F,<=0
27897,800,2011000832512,1,0-17,F,<=0
27898,901,2011000832512,0,0-17,F,<=0
27899,901,2011000832512,1,0-17,F,<=0
27900,902,2011000832512,0,0-17,F,<=0
27901,902,2011000832512,1,0-17,F,<=0
27902,1000,2011000832512,0,0-17,F,<=0
27903,1000,2011000832512,1,0-17,F,<=0
27904,1100,2011000832512,0,0-17,F,<=0
27905,1100,2011000832512,1,0-17,F,<=0
27906,1201,2011000832512,0,0-17,F,<=0
27907,1201,2011000832512,1,0-17,F,<=0
27908,1201,2011000832512,2,0-17,F,<=0
27909,1203,2011000832512,0,0-17,F,<=0
27910,1203,2011000832512,1,0-17,F,<=0
27911,1204,2011000832512,0,0-17,F,0-20000
27912,1204,2011000832512,1,0-17,F,<=0
27913,1205,2011000832512,0,0-17,F,<=0
27914,1205,2011000832512,1,0-17,F,<=0
27915,1206,2011000832512,0,0-17,F,<=0
27916,1301,2011000832512,0,0-17,F,<=0
27917,1301,2011000832512,1,0-17,F,<=0
27918,1301,2011000832512,2,0-17,F,<=0
27919,1302,2011000832512,0,0-17,F,<=0
27920,1302,2011000832512,1,0-17,F,<=0
27921,1400,2011000832512,0,0-17,F,<=0
27922,1400,2011000832512,1,0-17,F,<=0
27923,5300,2011000832512,0,0-17,F,<=0
27924,5300,2011000832512,1,0-17,F,<=0
27925,5401,2011000832512,0,0-17,F,<=0
27926,5401,2011000832512,1,0-17,F,<=0
27927,5402,2011000832512,0,0-17,F,<=0
27928,5402,2011000832512,1,0-17,F,<=0
27929,5500,2011000832512,0,0-17,F,<=0
27930,5500,2011000832512,1,0-17,F,<=0
27931,5600,2011000832512,0,0-17,F,<=0
27932,5600,2011000832512,1,0-17,F,0-20000
27933,5600,2011000832512,2,0-17,F,<=0
27934,5701,2011000832512,0,0-17,F,<=0
27935,5701,2011000832512,1,0-17,F,<=0
27936,5702,2011000832512,0,0-17,F,<=0
27937,5702,2011000832512,1,0-17,F,<=0
27938,5800,2011000832512,0,0-17,F,<=0
27939,5800,2011000832512,1,0-17,F,<=0
27940,5900,2011000832512,0,0-17,F,<=0
27941,6000,2011000832512,0,0-17,F,<=0
27942,10100,2011000832512,0,0-17,F,<=0
27943,10100,2011000832512,1,0-17,F,0-20000
27944,10204,2011000832512,0,0-17,F,<=0
27945,10204,2011000832512,1,0-17,F,<=0
27946,10300,2011000832512,0,0-17,F,<=0
27947,10400,2011000832512,0,0-17,F,<=0
27948,10400,2011000832512,1,0-17,F,<=0
27949,10500,2011000832512,0,0-17,F,<=0
27950,10500,2011000832512,1,0-17,F,<=0
27951,10601,2011000832512,0,0-17,F,<=0
27952,10601,2011000832512,1,0-17,F,<=0
27953,10603,2011000832512,0,0-17,F,<=0
27954,10603,2011000832512,1,0-17,F,<=0
27955,10603,2011000832512,2,0-17,F,<=0
27956,10604,2011000832512,0,0-17,F,<=0
27957,10700,2011000832512,0,0-17,F,0-20000
27958,10700,2011000832512,1,0-17,F,<=0
27959,10700,2011000832512,2,0-17,F,<=0
27960,10800,2011000832512,0,0-17,F,<=0
27961,10800,2011000832512,1,0-17,F,<=0
27962,10900,2011000832512,0,0-17,F,<=0
27963,10900,2011000832512,1,0-17,F,<=0
27964,10900,2011000832512,2,0-17,F,<=0
27965,11000,2011000832512,0,0-17,F,<=0
27966,11000,2011000832512,1,0-17,F,<=0
27967,11100,2011000832512,0,0-17,F,<=0
27968,200,2011000833613,0,35-64,M,40000-80000
27969,301,2011000833613,0,35-64,M,40000-80000
27970,302,2011000833613,0,35-64,M,0-20000
27971,402,2011000833613,0,35-64,M,40000-80000
27972,500,2011000833613,0,35-64,M,100000+
27973,700,2011000833613,0,35-64,M,<=0
27974,800,2011000833613,0,35-64,M,40000-80000
27975,901,2011000833613,0,35-64,M,<=0
27976,902,2011000833613,0,35-64,M,0-20000
27977,1000,2011000833613,0,35-64,M,40000-80000
27978,1100,2011000833613,0,35-64,M,<=0
27979,1201,2011000833613,0,35-64,M,100000+
27980,1203,2011000833613,0,35-64,M,40000-80000
27981,1204,2011000833613,0,35-64,M,0-20000
27982,1205,2011000833613,0,35-64,M,40000-80000
27983,1206,2011000833613,0,35-64,M,<=0
27984,1301,2011000833613,0,35-64,M,40000-80000
27985,1302,2011000833613,0,35-64,M,0-20000
27986,1400,2011000833613,0,35-64,M,20000-40000
27987,5300,2011000833613,0,35-64,M,<=0
27988,5401,2011000833613,0,35-64,M,40000-80000
27989,5402,2011000833613,0,35-64,M,0-20000
27990,5500,2011000833613,0,35-64,M,<=0
27991,5600,2011000833613,0,35-64,M,<=0
27992,5701,2011000833613,0,35-64,M,40000-80000
27993,5702,2011000833613,0,35-64,M,<=0
27994,5800,2011000833613,0,35-64,M,20000-40000
27995,5900,2011000833613,0,35-64,M,<=0
27996,10100,2011000833613,0,35-64,M,<=0
27997,10204,2011000833613,0,35-64,M,40000-80000
27998,10300,2011000833613,0,35-64,M,0-20000
27999,10400,2011000833613,0,35-64,M,<=0
28000,10500,2011000833613,0,35-64,M,0-20000
28001,10601,2011000833613,0,35-64,M,20000-40000
28002,10603,2011000833613,0,35-64,M,40000-80000
28003,10604,2011000833613,0,35-64,M,40000-80000
28004,10700,2011000833613,0,35-64,M,40000-80000
28005,10800,2011000833613,0,35-64,M,40000-80000
28006,10900,2011000833613,0,35-64,M,40000-80000
28007,11000,2011000833613,0,35-64,M,<=0
28008,11100,2011000833613,0,35-64,M,80000-100000
28009,200,2011000841945,0,18-34,M,40000-80000
28010,301,2011000841945,0,18-34,M,0-20000
28011,302,2011000841945,0,18-34,M,<=0
28012,402,2011000841945,0,18-34,M,0-20000
28013,500,2011000841945,0,18-34,M,0-20000
28014,700,2011000841945,0,18-34,M,0-20000
28015,800,2011000841945,0,18-34,M,0-20000
28016,901,2011000841945,0,18-34,M,<=0
28017,902,2011000841945,0,18-34,M,0-20000
28018,1000,2011000841945,0,18-34,M,0-20000
28019,1100,2011000841945,0,18-34,M,0-20000
28020,1201,2011000841945,0,18-34,M,<=0
28021,1203,2011000841945,0,18-34,M,40000-80000
28022,1204,2011000841945,0,18-34,M,0-20000
28023,1205,2011000841945,0,18-34,M,0-20000
28024,1206,2011000841945,0,18-34,M,20000-40000
28025,1301,2011000841945,0,18-34,M,0-20000
28026,1302,2011000841945,0,18-34,M,0-20000
28027,1400,2011000841945,0,18-34,M,0-20000
28028,5300,2011000841945,0,18-34,M,20000-40000
28029,5401,2011000841945,0,18-34,M,0-20000
28030,5402,2011000841945,0,18-34,M,0-20000
28031,5500,2011000841945,0,18-34,M,0-20000
28032,5600,2011000841945,0,18-34,M,0-20000
28033,5701,2011000841945,0,18-34,M,0-20000
28034,5702,2011000841945,0,18-34,M,0-20000
28035,5800,2011000841945,0,18-34,M,0-20000
28036,5900,2011000841945,0,18-34,M,0-20000
28037,10100,2011000841945,0,18-34,M,40000-80000
28038,10204,2011000841945,0,18-34,M,0-20000
28039,10300,2011000841945,0,18-34,M,0-20000
28040,10400,2011000841945,0,18-34,M,0-20000
28041,10500,2011000841945,0,18-34,M,0-20000
28042,10601,2011000841945,0,18-34,M,<=0
28043,10603,2011000841945,0,18-34,M,0-20000
28044,10604,2011000841945,0,18-34,M,0-20000
28045,10700,2011000841945,0,18-34,M,0-20000
28046,10800,2011000841945,0,18-34,M,0-20000
28047,10900,2011000841945,0,18-34,M,0-20000
28048,11000,2011000841945,0,18-34,M,<=0
28049,11100,2011000841945,0,18-34,M,0-20000
28050,200,2011000841945,0,18-34,M,0-20000
28051,301,2011000841945,0,18-34,M,<=0
28052,302,2011000841945,0,18-34,M,0-20000
28053,402,2011000841945,0,18-34,M,0-20000
28054,500,2011000841945,0,18-34,M,0-20000
28055,700,2011000841945,0,18-34,M,0-20000
28056,800,2011000841945,0,18-34,M,0-20000
28057,901,2011000841945,0,18-34,M,<=0
28058,902,2011000841945,0,18-34,M,0-20000
28059,1000,2011000841945,0,18-34,M,0-20000
28060,1100,2011000841945,0,18-34,M,0-20000
28061,1201,2011000841945,0,18-34,M,<=0
28062,1203,2011000841945,0,18-34,M,0-20000
28063,1204,2011000841945,0,18-34,M,0-20000
28064,1205,2011000841945,0,18-34,M,0-20000
28065,1206,2011000841945,0,18-34,M,0-20000
28066,1301,2011000841945,0,18-34,M,20000-40000
28067,1302,2011000841945,0,18-34,M,<=0
28068,1400,2011000841945,0,18-34,M,<=0
28069,5300,2011000841945,0,18-34,M,<=0
28070,5401,2011000841945,0,18-34,M,0-20000
28071,5402,2011000841945,0,18-34,M,<=0
28072,5500,2011000841945,0,18-34,M,<=0
28073,5600,2011000841945,0,18-34,M,0-20000
28074,5701,2011000841945,0,18-34,M,80000-100000
28075,5702,2011000841945,0,18-34,M,20000-40000
28076,5800,2011000841945,0,18-34,M,0-20000
28077,5900,2011000841945,0,18-34,M,0-20000
28078,10100,2011000841945,0,18-34,M,<=0
28079,10204,2011000841945,0,18-34,M,<=0
28080,10300,2011000841945,0,18-34,M,20000-40000
28081,10400,2011000841945,0,18-34,M,<=0
28082,10500,2011000841945,0,18-34,M,0-20000
28083,10601,2011000841945,0,18-34,M,20000-40000
28084,10603,2011000841945,0,18-34,M,<=0
28085,10604,2011000841945,0,18-34,M,0-20000
28086,10700,2011000841945,0,18-34,M,0-20000
28087,10800,2011000841945,0,18-34,M,0-20000
28088,10900,2011000841945,0,18-34,M,<=0
28089,11000,2011000841945,0,18-34,M,<=0
28090,11100,2011000841945,0,18-34,M,0-20000
28091,301,2011000843426,0,35-64,M,0-20000
28092,500,2011000843426,0,35-64,M,<=0
28093,800,2011000843426,0,35-64,M,40000-80000
28094,901,2011000843426,0,35-64,M,40000-80000
28095,902,2011000843426,0,35-64,M,40000-80000
28096,1000,2011000843426,0,35-64,M,40000-80000
28097,1100,2011000843426,0,35-64,M,40000-80000
28098,1201,2011000843426,0,35-64,M,40000-80000
28099,1203,2011000843426,0,35-64,M,80000-100000
28100,1205,2011000843426,0,35-64,M,40000-80000
28101,1301,2011000843426,0,35-64,M,<=0
28102,1302,2011000843426,0,35-64,M,<=0
28103,5300,2011000843426,0,35-64,M,0-20000
28104,5401,2011000843426,0,35-64,M,0-20000
28105,5500,2011000843426,0,35-64,M,80000-100000
28106,5600,2011000843426,0,35-64,M,0-20000
28107,5701,2011000843426,0,35-64,M,40000-80000
28108,10100,2011000843426,0,35-64,M,40000-80000
28109,10204,2011000843426,0,35-64,M,20000-40000
28110,10400,2011000843426,0,35-64,M,0-20000
28111,10500,2011000843426,0,35-64,M,40000-80000
28112,10601,2011000843426,0,35-64,M,20000-40000
28113,10603,2011000843426,0,35-64,M,100000+
28114,10700,2011000843426,0,35-64,M,0-20000
28115,10800,2011000843426,0,35-64,M,<=0
28116,10900,2011000843426,0,35-64,M,<=0
28117,11000,2011000843426,0,35-64,M,20000-40000
28118,301,2011000843426,0,0-17,M,<=0
28119,500,2011000843426,0,0-17,M,<=0
28120,800,2011000843426,0,0-17,M,<=0
28121,901,2011000843426,0,0-17,M,<=0
28122,902,2011000843426,0,0-17,M,<=0
28123,1000,2011000843426,0,0-17,M,<=0
28124,1100,2011000843426,0,0-17,M,<=0
28125,1201,2011000843426,0,0-17,M,<=0
28126,1203,2011000843426,0,0-17,M,<=0
28127,1205,2011000843426,0,0-17,M,<=0
28128,1301,2011000843426,0,0-17,M,<=0
28129,1302,2011000843426,0,0-17,M,<=0
28130,5300,2011000843426,0,0-17,M,<=0
28131,5401,2011000843426,0,0-17,M,<=0
28132,5500,2011000843426,0,0-17,M,<=0
28133,5600,2011000843426,0,0-17,M,<=0
28134,5701,2011000843426,0,0-17,M,<=0
28135,10100,2011000843426,0,0-17,M,<=0
28136,10204,2011000843426,0,0-17,M,<=0
28137,10400,2011000843426,0,0-17,M,<=0
28138,10500,2011000843426,0,0-17,M,<=0
28139,10601,2011000843426,0,0-17,M,<=0
28140,10603,2011000843426,0,0-17,M,<=0
28141,10700,2011000843426,0,0-17,M,<=0
28142,10800,2011000843426,0,0-17,M,<=0
28143,10900,2011000843426,0,0-17,M,<=0
28144,11000,2011000843426,0,0-17,M,<=0
28145,301,2011000843426,0,35-64,F,20000-40000
28146,500,2011000843426,0,35-64,F,<=0
28147,800,2011000843426,0,35-64,F,<=0
28148,901,2011000843426,0,35-64,F,20000-40000
28149,902,2011000843426,0,35-64,F,0-20000
28150,1000,2011000843426,0,35-64,F,<=0
28151,1100,2011000843426,0,35-64,F,<=0
28152,1201,2011000843426,0,35-64,F,20000-40000
28153,1203,2011000843426,0,35-64,F,40000-80000
28154,1205,2011000843426,0,35-64,F,<=0
28155,1301,2011000843426,0,35-64,F,20000-40000
28156,1302,2011000843426,0,35-64,F,20000-40000
28157,5300,2011000843426,0,35-64,F,0-20000
28158,5401,2011000843426,0,35-64,F,<=0
28159,5500,2011000843426,0,35-64,F,<=0
28160,5600,2011000843426,0,35-64,F,40000-80000
28161,5701,2011000843426,0,35-64,F,40000-80000
28162,10100,2011000843426,0,35-64,F,0-20000
28163,10204,2011000843426,0,35-64,F,40000-80000
28164,10400,2011000843426,0,35-64,F,<=0
28165,10500,2011000843426,0,35-64,F,40000-80000
28166,10601,2011000843426,0,35-64,F,40000-80000
28167,10603,2011000843426,0,35-64,F,0-20000
28168,10700,2011000843426,0,35-64,F,20000-40000
28169,10800,2011000843426,0,35-64,F,0-20000
28170,10900,2011000843426,0,35-64,F,40000-80000
28171,11000,2011000843426,0,35-64,F,20000-40000
28172,200,2011000845786,0,65+,M,<=0
28173,301,2011000845786,0,65+,M,<=0
28174,302,2011000845786,0,65+,M,<=0
28175,402,2011000845786,0,65+,M,100000+
28176,500,2011000845786,0,65+,M,<=0
28177,700,2011000845786,0,65+,M,<=0
28178,800,2011000845786,0,65+,M,<=0
28179,901,2011000845786,0,65+,M,<=0
28180,902,2011000845786,0,65+,M,40000-80000
28181,1000,2011000845786,0,65+,M,<=0
28182,1100,2011000845786,0,65+,M,<=0
28183,1201,2011000845786,0,65+,M,0-20000
28184,1203,2011000845786,0,65+,M,<=0
28185,1204,2011000845786,0,65+,M,<=0
28186,1205,2011000845786,0,65+,M,<=0
28187,1206,2011000845786,0,65+,M,<=0
28188,1301,2011000845786,0,65+,M,0-20000
28189,1302,2011000845786,0,65+,M,<=0
28190,1400,2011000845786,0,65+,M,<=0
28191,5300,2011000845786,0,65+,M,<=0
28192,5401,2011000845786,0,65+,M,<=0
28193,5402,2011000845786,0,65+,M,<=0
28194,5500,2011000845786,0,65+,M,<=0
28195,5600,2011000845786,0,65+,M,20000-40000
28196,5701,2011000845786,0,65+,M,<=0
28197,5702,2011000845786,0,65+,M,0-20000
28198,5800,2011000845786,0,65+,M,<=0
28199,5900,2011000845786,0,65+,M,<=0
28200,6000,2011000845786,0,65+,M,<=0
28201,10100,2011000845786,0,65+,M,<=0
28202,10204,2011000845786,0,65+,M,<=0
28203,10300,2011000845786,0,65+,M,<=0
28204,10400,2011000845786,0,65+,M,0-20000
28205,10500,2011000845786,0,65+,M,<=0
28206,10601,2011000845786,0,65+,M,<=0
28207,10603,2011000845786,0,65+,M,<=0
28208,10604,2011000845786,0,65+,M,<=0
28209,10700,2011000845786,0,65+,M,<=0
28210,10800,2011000845786,0,65+,M,0-20000
28211,10900,2011000845786,0,65+,M,20000-40000
28212,11000,2011000845786,0,65+,M,<=0
28213,11100,2011000845786,0,65+,M,<=0
28214,200,2011000845786,0,65+,F,<=0
28215,301,2011000845786,0,65+,F,<=0
28216,302,2011000845786,0,65+,F,0-20000
28217,402,2011000845786,0,65+,F,<=0
28218,500,2011000845786,0,65+,F,<=0
28219,700,2011000845786,0,65+,F,<=0
28220,800,2011000845786,0,65+,F,0-20000
28221,901,2011000845786,0,65+,F,20000-40000
28222,902,2011000845786,0,65+,F,<=0
28223,1000,2011000845786,0,65+,F,<=0
28224,1100,2011000845786,0,65+,F,<=0
28225,1201,2011000845786,0,65+,F,<=0
28226,1203,2011000845786,0,65+,F,<=0
28227,1204,2011000845786,0,65+,F,0-20000
28228,1205,2011000845786,0,65+,F,<=0
28229,1206,2011000845786,0,65+,F,<=0
28230,1301,2011000845786,0,65+,F,<=0
28231,1302,2011000845786,0,65+,F,<=0
28232,1400,2011000845786,0,65+,F,<=0
28233,5300,2011000845786,0,65+,F,<=0
28234,5401,2011000845786,0,65+,F,<=0
28235,5402,2011000845786,0,65+,F,<=0
28236,5500,2011000845786,0,65+,F,<=0
28237,5600,2011000845786,0,65+,F,<=0
28238,5701,2011000845786,0,65+,F,<=0
28239,5702,2011000845786,0,65+,F,<=0
28240,5800,2011000845786,0,65+,F,<=0
28241,5900,2011000845786,0,65+,F,<=0
28242,6000,2011000845786,0,65+,F,<=0
28243,10100,2011000845786,0,65+,F,<=0
28244,10204,2011000845786,0,65+,F,<=0
28245,10300,2011000845786,0,65+,F,<=0
28246,10400,2011000845786,0,65+,F,0-20000
28247,10500,2011000845786,0,65+,F,<=0
28248,10601,2011000845786,0,65+,F,<=0
28249,10603,2011000845786,0,65+,F,<=0
28250,10604,2011000845786,0,65+,F,0-20000
28251,10700,2011000845786,0,65+,F,<=0
28252,10800,2011000845786,0,65+,F,<=0
28253,10900,2011000845786,0,65+,F,<=0
28254,11000,2011000845786,0,65+,F,0-20000
28255,11100,2011000845786,0,65+,F,<=0
28256,200,2011000847968,0,65+,F,0-20000
28257,301,2011000847968,0,65+,F,<=0
28258,302,2011000847968,0,65+,F,<=0
28259,402,2011000847968,0,65+,F,<=0
28260,500,2011000847968,0,65+,F,0-20000
28261,700,2011000847968,0,65+,F,<=0
28262,800,2011000847968,0,65+,F,<=0
28263,901,2011000847968,0,65+,F,<=0
28264,902,2011000847968,0,65+,F,<=0
28265,1000,2011000847968,0,65+,F,<=0
28266,1100,2011000847968,0,65+,F,<=0
28267,1201,2011000847968,0,65+,F,20000-40000
28268,1203,2011000847968,0,65+,F,<=0
28269,1204,2011000847968,0,65+,F,0-20000
28270,1205,2011000847968,0,65+,F,<=0
28271,1206,2011000847968,0,65+,F,<=0
28272,1301,2011000847968,0,65+,F,<=0
28273,1302,2011000847968,0,65+,F,<=0
28274,1400,2011000847968,0,65+,F,<=0
28275,5300,2011000847968,0,65+,F,<=0
28276,5401,2011000847968,0,65+,F,<=0
28277,5402,2011000847968,0,65+,F,<=0
28278,5500,2011000847968,0,65+,F,<=0
28279,5600,2011000847968,0,65+,F,<=0
28280,5701,2011000847968,0,65+,F,<=0
28281,5702,2011000847968,0,65+,F,<=0
28282,5800,2011000847968,0,65+,F,<=0
28283,5900,2011000847968,0,65+,F,<=0
28284,6000,2011000847968,0,65+,F,<=0
28285,10100,2011000847968,0,65+,F,<=0
28286,10204,2011000847968,0,65+,F,<=0
28287,10300,2011000847968,0,65+,F,<=0
28288,10400,2011000847968,0,65+,F,<=0
28289,10500,2011000847968,0,65+,F,0-20000
28290,10601,2011000847968,0,65+,F,0-20000
28291,10603,2011000847968,0,65+,F,<=0
28292,10604,2011000847968,0,65+,F,<=0
28293,10700,2011000847968,0,65+,F,<=0
28294,10800,2011000847968,0,65+,F,<=0
28295,10900,2011000847968,0,65+,F,0-20000
28296,11000,2011000847968,0,65+,F,<=0
28297,11100,2011000847968,0,65+,F,<=0
28298,200,2011000847968,0,65+,M,<=0
28299,301,2011000847968,0,65+,M,<=0
28300,302,2011000847968,0,65+,M,<=0
28301,402,2011000847968,0,65+,M,<=0
28302,500,2011000847968,0,65+,M,40000-80000
28303,700,2011000847968,0,65+,M,<=0
28304,800,2011000847968,0,65+,M,0-20000
28305,901,2011000847968,0,65+,M,<=0
28306,902,2011000847968,0,65+,M,<=0
28307,1000,2011000847968,0,65+,M,<=0
28308,1100,2011000847968,0,65+,M,<=0
28309,1201,2011000847968,0,65+,M,<=0
28310,1203,2011000847968,0,65+,M,<=0
28311,1204,2011000847968,0,65+,M,<=0
28312,1205,2011000847968,0,65+,M,<=0
28313,1206,2011000847968,0,65+,M,0-20000
28314,1301,2011000847968,0,65+,M,<=0
28315,1302,2011000847968,0,65+,M,<=0
28316,1400,2011000847968,0,65+,M,<=0
28317,5300,2011000847968,0,65+,M,100000+
28318,5401,2011000847968,0,65+,M,<=0
28319,5402,2011000847968,0,65+,M,<=0
28320,5500,2011000847968,0,65+,M,<=0
28321,5600,2011000847968,0,65+,M,<=0
28322,5701,2011000847968,0,65+,M,<=0
28323,5702,2011000847968,0,65+,M,<=0
28324,5800,2011000847968,0,65+,M,0-20000
28325,5900,2011000847968,0,65+,M,<=0
28326,6000,2011000847968,0,65+,M,<=0
28327,10100,2011000847968,0,65+,M,<=0
28328,10204,2011000847968,0,65+,M,<=0
28329,10300,2011000847968,0,65+,M,<=0
28330,10400,2011000847968,0,65+,M,<=0
28331,10500,2011000847968,0,65+,M,<=0
28332,10601,2011000847968,0,65+,M,<=0
28333,10603,2011000847968,0,65+,M,<=0
28334,10604,2011000847968,0,65+,M,<=0
28335,10700,2011000847968,0,65+,M,<=0
28336,10800,2011000847968,0,65+,M,0-20000
28337,10900,2011000847968,0,65+,M,<=0
28338,11000,2011000847968,0,65+,M,<=0
28339,11100,2011000847968,0,65+,M,<=0
28340,301,2011000847984,0,35-64,M,20000-40000
28341,302,2011000847984,0,35-64,M,20000-40000
28342,402,2011000847984,0,35-64,M,0-20000
28343,500,2011000847984,0,35-64,M,<=0
28344,700,2011000847984,0,35-64,M,40000-80000
28345,800,2011000847984,0,35-64,M,<=0
28346,901,2011000847984,0,35-64,M,40000-80000
28347,902,2011000847984,0,35-64,M,20000-40000
28348,1000,2011000847984,0,35-64,M,100000+
28349,1100,2011000847984,0,35-64,M,0-20000
28350,1201,2011000847984,0,35-64,M,40000-80000
28351,1203,2011000847984,0,35-64,M,20000-40000
28352,1204,2011000847984,0,35-64,M,0-20000
28353,1205,2011000847984,0,35-64,M,20000-40000
28354,1301,2011000847984,0,35-64,M,40000-80000
28355,1302,2011000847984,0,35-64,M,<=0
28356,1400,2011000847984,0,35-64,M,40000-80000
28357,5300,2011000847984,0,35-64,M,40000-80000
28358,5401,2011000847984,0,35-64,M,40000-80000
28359,5402,2011000847984,0,35-64,M,40000-80000
28360,5500,2011000847984,0,35-64,M,100000+
28361,5600,2011000847984,0,35-64,M,40000-80000
28362,5701,2011000847984,0,35-64,M,20000-40000
28363,5702,2011000847984,0,35-64,M,40000-80000
28364,5800,2011000847984,0,35-64,M,100000+
28365,10100,2011000847984,0,35-64,M,0-20000
28366,10204,2011000847984,0,35-64,M,40000-80000
28367,10300,2011000847984,0,35-64,M,20000-40000
28368,10400,2011000847984,0,35-64,M,<=0
28369,10500,2011000847984,0,35-64,M,<=0
28370,10601,2011000847984,0,35-64,M,40000-80000
28371,10603,2011000847984,0,35-64,M,20000-40000
28372,10604,2011000847984,0,35-64,M,<=0
28373,10700,2011000847984,0,35-64,M,20000-40000
28374,10800,2011000847984,0,35-64,M,<=0
28375,10900,2011000847984,0,35-64,M,0-20000
28376,11000,2011000847984,0,35-64,M,<=0
28377,11100,2011000847984,0,35-64,M,100000+
28378,301,2011000851981,0,65+,F,<=0
28379,302,2011000851981,0,65+,F,<=0
28380,402,2011000851981,0,65+,F,<=0
28381,500,2011000851981,0,65+,F,<=0
28382,700,2011000851981,0,65+,F,<=0
28383,800,2011000851981,0,65+,F,<=0
28384,901,2011000851981,0,65+,F,<=0
28385,902,2011000851981,0,65+,F,0-20000
28386,1000,2011000851981,0,65+,F,<=0
28387,1100,2011000851981,0,65+,F,<=0
28388,1201,2011000851981,0,65+,F,<=0
28389,1203,2011000851981,0,65+,F,<=0
28390,1204,2011000851981,0,65+,F,<=0
28391,1205,2011000851981,0,65+,F,20000-40000
28392,1301,2011000851981,0,65+,F,<=0
28393,1302,2011000851981,0,65+,F,<=0
28394,1400,2011000851981,0,65+,F,<=0
28395,5300,2011000851981,0,65+,F,<=0
28396,5401,2011000851981,0,65+,F,<=0
28397,5402,2011000851981,0,65+,F,<=0
28398,5500,2011000851981,0,65+,F,<=0
28399,5600,2011000851981,0,65+,F,<=0
28400,5701,2011000851981,0,65+,F,<=0
28401,5702,2011000851981,0,65+,F,0-20000
28402,5800,2011000851981,0,65+,F,<=0
28403,5900,2011000851981,0,65+,F,<=0
28404,10100,2011000851981,0,65+,F,<=0
28405,10204,2011000851981,0,65+,F,<=0
28406,10300,2011000851981,0,65+,F,<=0
28407,10400,2011000851981,0,65+,F,<=0
28408,10500,2011000851981,0,65+,F,<=0
28409,10601,2011000851981,0,65+,F,<=0
28410,10603,2011000851981,0,65+,F,<=0
28411,10604,2011000851981,0,65+,F,<=0
28412,10700,2011000851981,0,65+,F,<=0
28413,10800,2011000851981,0,65+,F,<=0
28414,10900,2011000851981,0,65+,F,<=0
28415,11000,2011000851981,0,65+,F,<=0
28416,11100,2011000851981,0,65+,F,<=0
28417,301,2011000851981,0,35-64,M,100000+
28418,302,2011000851981,0,35-64,M,0-20000
28419,402,2011000851981,0,35-64,M,0-20000
28420,500,2011000851981,0,35-64,M,<=0
28421,700,2011000851981,0,35-64,M,20000-40000
28422,800,2011000851981,0,35-64,M,40000-80000
28423,901,2011000851981,0,35-64,M,0-20000
28424,902,2011000851981,0,35-64,M,80000-100000
28425,1000,2011000851981,0,35-64,M,100000+
28426,1100,2011000851981,0,35-64,M,40000-80000
28427,1201,2011000851981,0,35-64,M,0-20000
28428,1203,2011000851981,0,35-64,M,20000-40000
28429,1204,2011000851981,0,35-64,M,40000-80000
28430,1205,2011000851981,0,35-64,M,20000-40000
28431,1301,2011000851981,0,35-64,M,40000-80000
28432,1302,2011000851981,0,35-64,M,0-20000
28433,1400,2011000851981,0,35-64,M,100000+
28434,5300,2011000851981,0,35-64,M,<=0
28435,5401,2011000851981,0,35-64,M,<=0
28436,5402,2011000851981,0,35-64,M,0-20000
28437,5500,2011000851981,0,35-64,M,40000-80000
28438,5600,2011000851981,0,35-64,M,100000+
28439,5701,2011000851981,0,35-64,M,40000-80000
28440,5702,2011000851981,0,35-64,M,20000-40000
28441,5800,2011000851981,0,35-64,M,<=0
28442,5900,2011000851981,0,35-64,M,40000-80000
28443,10100,2011000851981,0,35-64,M,0-20000
28444,10204,2011000851981,0,35-64,M,0-20000
28445,10300,2011000851981,0,35-64,M,0-20000
28446,10400,2011000851981,0,35-64,M,<=0
28447,10500,2011000851981,0,35-64,M,40000-80000
28448,10601,2011000851981,0,35-64,M,<=0
28449,10603,2011000851981,0,35-64,M,40000-80000
28450,10604,2011000851981,0,35-64,M,0-20000
28451,10700,2011000851981,0,35-64,M,0-20000
28452,10800,2011000851981,0,35-64,M,20000-40000
28453,10900,2011000851981,0,35-64,M,40000-80000
28454,11000,2011000851981,0,35-64,M,<=0
28455,11100,2011000851981,0,35-64,M,40000-80000
28456,301,2011000856043,0,35-64,F,40000-80000
28457,302,2011000856043,0,35-64,F,20000-40000
28458,500,2011000856043,0,35-64,F,20000-40000
28459,700,2011000856043,0,35-64,F,0-20000
28460,800,2011000856043,0,35-64,F,0-20000
28461,901,2011000856043,0,35-64,F,<=0
28462,902,2011000856043,0,35-64,F,40000-80000
28463,1000,2011000856043,0,35-64,F,0-20000
28464,1100,2011000856043,0,35-64,F,80000-100000
28465,1201,2011000856043,0,35-64,F,0-20000
28466,1203,2011000856043,0,35-64,F,20000-40000
